"lsoa11","rgn"
"E01031308","E12000005"
"E01009544","E12000005"
"E01032529","E12000005"
"E01009561","E12000005"
"E01009562","E12000005"
"E01009563","E12000005"
"E01009560","E12000005"
"E01009552","E12000005"
"E01032534","E12000005"
"E01009550","E12000005"
"E01032535","E12000005"
"E01009668","E12000005"
"E01009669","E12000005"
"E01009559","E12000005"
"E01009672","E12000005"
"E01009666","E12000005"
"E01009670","E12000005"
"E01009667","E12000005"
"E01009557","E12000005"
"E01009671","E12000005"
"E01031328","E12000005"
"E01031335","E12000005"
"E01031337","E12000005"
"E01031301","E12000005"
"E01031332","E12000005"
"E01031334","E12000005"
"E01031333","E12000005"
"E01031266","E12000005"
"E01031302","E12000005"
"E01031199","E12000005"
"E01031263","E12000005"
"E01031327","E12000005"
"E01031260","E12000005"
"E01031264","E12000005"
"E01031259","E12000005"
"E01031262","E12000005"
"E01031331","E12000005"
"E01031329","E12000005"
"E01031330","E12000005"
"E01033256","E12000005"
"E01031291","E12000005"
"E01031265","E12000005"
"E01031261","E12000005"
"E01031315","E12000005"
"E01031320","E12000005"
"E01033253","E12000005"
"E01031293","E12000005"
"E01031271","E12000005"
"E01031272","E12000005"
"E01031316","E12000005"
"E01031290","E12000005"
"E01031294","E12000005"
"E01031285","E12000005"
"E01031252","E12000005"
"E01031286","E12000005"
"E01031292","E12000005"
"E01031288","E12000005"
"E01031295","E12000005"
"E01031278","E12000005"
"E01031274","E12000005"
"E01031275","E12000005"
"E01031289","E12000005"
"E01031287","E12000005"
"E01031273","E12000005"
"E01031277","E12000005"
"E01031279","E12000005"
"E01031276","E12000005"
"E01031198","E12000005"
"E01031194","E12000005"
"E01031222","E12000005"
"E01031219","E12000005"
"E01031221","E12000005"
"E01031220","E12000005"
"E01031200","E12000005"
"E01031207","E12000005"
"E01031201","E12000005"
"E01031324","E12000005"
"E01031317","E12000005"
"E01031323","E12000005"
"E01031312","E12000005"
"E01031319","E12000005"
"E01031322","E12000005"
"E01031321","E12000005"
"E01031314","E12000005"
"E01031313","E12000005"
"E01031309","E12000005"
"E01031310","E12000005"
"E01031311","E12000005"
"E01031284","E12000005"
"E01031318","E12000005"
"E01031325","E12000005"
"E01033254","E12000005"
"E01033255","E12000005"
"E01031205","E12000005"
"E01031247","E12000005"
"E01031206","E12000005"
"E01031193","E12000005"
"E01031268","E12000005"
"E01031267","E12000005"
"E01031269","E12000005"
"E01031218","E12000005"
"E01031217","E12000005"
"E01031250","E12000005"
"E01031253","E12000005"
"E01031196","E12000005"
"E01031251","E12000005"
"E01031249","E12000005"
"E01031216","E12000005"
"E01031231","E12000005"
"E01031215","E12000005"
"E01031214","E12000005"
"E01031245","E12000005"
"E01031246","E12000005"
"E01031212","E12000005"
"E01031209","E12000005"
"E01031229","E12000005"
"E01031230","E12000005"
"E01031228","E12000005"
"E01031234","E12000005"
"E01031227","E12000005"
"E01031235","E12000005"
"E01031225","E12000005"
"E01033250","E12000005"
"E01033252","E12000005"
"E01033251","E12000005"
"E01031248","E12000005"
"E01031232","E12000005"
"E01031233","E12000005"
"E01031238","E12000005"
"E01031236","E12000005"
"E01031237","E12000005"
"E01033058","E12000005"
"E01009665","E12000005"
"E01009555","E12000005"
"E01031254","E12000005"
"E01032533","E12000005"
"E01032532","E12000005"
"E01009679","E12000005"
"E01032531","E12000005"
"E01009683","E12000005"
"E01009676","E12000005"
"E01009703","E12000005"
"E01009701","E12000005"
"E01009686","E12000005"
"E01010166","E12000005"
"E01009702","E12000005"
"E01009699","E12000005"
"E01009682","E12000005"
"E01009681","E12000005"
"E01009697","E12000005"
"E01009674","E12000005"
"E01009700","E12000005"
"E01009554","E12000005"
"E01009556","E12000005"
"E01009687","E12000005"
"E01009690","E12000005"
"E01009691","E12000005"
"E01009558","E12000005"
"E01009696","E12000005"
"E01009695","E12000005"
"E01009698","E12000005"
"E01009706","E12000005"
"E01009705","E12000005"
"E01009704","E12000005"
"E01010164","E12000005"
"E01009684","E12000005"
"E01009685","E12000005"
"E01009649","E12000005"
"E01009646","E12000005"
"E01009694","E12000005"
"E01009643","E12000005"
"E01009652","E12000005"
"E01009648","E12000005"
"E01009526","E12000005"
"E01009523","E12000005"
"E01009692","E12000005"
"E01009531","E12000005"
"E01009528","E12000005"
"E01009693","E12000005"
"E01009645","E12000005"
"E01009644","E12000005"
"E01009653","E12000005"
"E01009522","E12000005"
"E01009628","E12000005"
"E01009627","E12000005"
"E01009530","E12000005"
"E01009529","E12000005"
"E01009524","E12000005"
"E01009527","E12000005"
"E01009525","E12000005"
"E01009594","E12000005"
"E01009590","E12000005"
"E01009591","E12000005"
"E01009598","E12000005"
"E01009622","E12000005"
"E01009623","E12000005"
"E01009587","E12000005"
"E01009625","E12000005"
"E01009624","E12000005"
"E01009626","E12000005"
"E01009596","E12000005"
"E01009597","E12000005"
"E01009588","E12000005"
"E01009593","E12000005"
"E01032587","E12000005"
"E01009592","E12000005"
"E01009589","E12000005"
"E01032588","E12000005"
"E01009570","E12000005"
"E01009572","E12000005"
"E01009571","E12000005"
"E01009569","E12000005"
"E01009565","E12000005"
"E01009564","E12000005"
"E01009568","E12000005"
"E01009575","E12000005"
"E01031099","E12000005"
"E01009662","E12000005"
"E01009604","E12000005"
"E01009606","E12000005"
"E01009610","E12000005"
"E01009609","E12000005"
"E01010171","E12000005"
"E01010170","E12000005"
"E01010169","E12000005"
"E01010165","E12000005"
"E01031006","E12000005"
"E01031077","E12000005"
"E01031258","E12000005"
"E01031256","E12000005"
"E01031255","E12000005"
"E01031257","E12000005"
"E01031304","E12000005"
"E01031306","E12000005"
"E01031305","E12000005"
"E01031303","E12000005"
"E01031299","E12000005"
"E01031307","E12000005"
"E01031298","E12000005"
"E01031296","E12000005"
"E01031300","E12000005"
"E01031297","E12000005"
"E01031181","E12000005"
"E01031010","E12000005"
"E01031013","E12000005"
"E01031011","E12000005"
"E01031009","E12000005"
"E01031012","E12000005"
"E01031032","E12000005"
"E01031014","E12000005"
"E01031017","E12000005"
"E01031018","E12000005"
"E01018501","E12000002"
"E01018468","E12000002"
"E01018502","E12000002"
"E01018464","E12000002"
"E01018457","E12000002"
"E01018500","E12000002"
"E01018499","E12000002"
"E01018487","E12000002"
"E01018471","E12000002"
"E01018465","E12000002"
"E01018469","E12000002"
"E01018478","E12000002"
"E01018470","E12000002"
"E01018462","E12000002"
"E01018477","E12000002"
"E01018484","E12000002"
"E01018460","E12000002"
"E01018459","E12000002"
"E01018463","E12000002"
"E01018467","E12000002"
"E01018461","E12000002"
"E01018466","E12000002"
"E01018483","E12000002"
"E01018473","E12000002"
"E01018485","E12000002"
"E01018474","E12000002"
"E01018472","E12000002"
"E01018476","E12000002"
"E01018479","E12000002"
"E01018480","E12000002"
"E01018475","E12000002"
"E01018482","E12000002"
"E01018426","E12000002"
"E01018422","E12000002"
"E01018423","E12000002"
"E01018419","E12000002"
"E01018427","E12000002"
"E01018746","E12000002"
"E01018421","E12000002"
"E01018394","E12000002"
"E01018722","E12000002"
"E01018680","E12000002"
"E01018425","E12000002"
"E01018424","E12000002"
"E01018411","E12000002"
"E01018420","E12000002"
"E01018749","E12000002"
"E01018442","E12000002"
"E01018437","E12000002"
"E01018435","E12000002"
"E01018439","E12000002"
"E01018434","E12000002"
"E01018433","E12000002"
"E01018418","E12000002"
"E01018393","E12000002"
"E01018399","E12000002"
"E01018443","E12000002"
"E01018402","E12000002"
"E01018432","E12000002"
"E01018438","E12000002"
"E01018436","E12000002"
"E01018441","E12000002"
"E01018440","E12000002"
"E01018400","E12000002"
"E01018409","E12000002"
"E01018403","E12000002"
"E01018398","E12000002"
"E01018397","E12000002"
"E01018406","E12000002"
"E01018412","E12000002"
"E01018401","E12000002"
"E01018410","E12000002"
"E01018408","E12000002"
"E01018395","E12000002"
"E01018396","E12000002"
"E01018597","E12000002"
"E01018591","E12000002"
"E01018405","E12000002"
"E01018407","E12000002"
"E01018404","E12000002"
"E01029769","E12000005"
"E01029768","E12000005"
"E01018428","E12000002"
"E01029802","E12000005"
"E01018431","E12000002"
"E01018445","E12000002"
"E01018494","E12000002"
"E01018493","E12000002"
"E01018505","E12000002"
"E01018515","E12000002"
"E01018495","E12000002"
"E01018516","E12000002"
"E01029557","E12000005"
"E01018447","E12000002"
"E01018486","E12000002"
"E01018448","E12000002"
"E01018489","E12000002"
"E01018446","E12000002"
"E01018507","E12000002"
"E01018506","E12000002"
"E01018492","E12000002"
"E01018496","E12000002"
"E01018497","E12000002"
"E01018488","E12000002"
"E01018498","E12000002"
"E01018512","E12000002"
"E01018513","E12000002"
"E01018511","E12000002"
"E01018490","E12000002"
"E01018510","E12000002"
"E01018491","E12000002"
"E01018450","E12000002"
"E01018449","E12000002"
"E01029556","E12000005"
"E01029574","E12000005"
"E01029575","E12000005"
"E01029573","E12000005"
"E01029576","E12000005"
"E01029570","E12000005"
"E01028899","E12000005"
"E01018415","E12000002"
"E01018413","E12000002"
"E01018416","E12000002"
"E01018414","E12000002"
"E01018451","E12000002"
"E01033373","E12000002"
"E01018504","E12000002"
"E01018444","E12000002"
"E01018454","E12000002"
"E01018458","E12000002"
"E01033372","E12000002"
"E01018452","E12000002"
"E01018624","E12000002"
"E01018455","E12000002"
"E01018456","E12000002"
"E01018509","E12000002"
"E01018508","E12000002"
"E01018503","E12000002"
"E01033378","E12000002"
"E01033375","E12000002"
"E01033376","E12000002"
"E01018514","E12000002"
"E01018724","E12000002"
"E01018723","E12000002"
"E01018707","E12000002"
"E01018350","E12000002"
"E01018725","E12000002"
"E01018692","E12000002"
"E01018731","E12000002"
"E01018732","E12000002"
"E01018741","E12000002"
"E01018730","E12000002"
"E01018739","E12000002"
"E01018738","E12000002"
"E01018742","E12000002"
"E01018740","E12000002"
"E01018736","E12000002"
"E01018745","E12000002"
"E01018743","E12000002"
"E01018744","E12000002"
"E01018737","E12000002"
"E01018682","E12000002"
"E01018747","E12000002"
"E01018735","E12000002"
"E01018733","E12000002"
"E01018734","E12000002"
"E01018748","E12000002"
"E01018713","E12000002"
"E01018714","E12000002"
"E01018712","E12000002"
"E01018710","E12000002"
"E01018709","E12000002"
"E01018694","E12000002"
"E01018691","E12000002"
"E01018693","E12000002"
"E01018679","E12000002"
"E01018727","E12000002"
"E01018677","E12000002"
"E01018708","E12000002"
"E01018678","E12000002"
"E01018676","E12000002"
"E01018684","E12000002"
"E01018726","E12000002"
"E01018728","E12000002"
"E01018729","E12000002"
"E01018711","E12000002"
"E01018674","E12000002"
"E01018675","E12000002"
"E01018672","E12000002"
"E01018673","E12000002"
"E01018671","E12000002"
"E01018706","E12000002"
"E01018718","E12000002"
"E01018717","E12000002"
"E01018715","E12000002"
"E01018703","E12000002"
"E01018716","E12000002"
"E01018721","E12000002"
"E01018704","E12000002"
"E01018705","E12000002"
"E01018598","E12000002"
"E01018719","E12000002"
"E01018720","E12000002"
"E01018699","E12000002"
"E01018701","E12000002"
"E01018700","E12000002"
"E01018702","E12000002"
"E01018683","E12000002"
"E01018681","E12000002"
"E01024185","E12000008"
"E01024182","E12000008"
"E01024137","E12000008"
"E01024164","E12000008"
"E01024167","E12000008"
"E01024181","E12000008"
"E01024180","E12000008"
"E01024148","E12000008"
"E01024135","E12000008"
"E01024136","E12000008"
"E01024138","E12000008"
"E01024168","E12000008"
"E01024187","E12000008"
"E01024163","E12000008"
"E01024161","E12000008"
"E01024162","E12000008"
"E01024184","E12000008"
"E01024166","E12000008"
"E01024165","E12000008"
"E01024145","E12000008"
"E01024146","E12000008"
"E01024150","E12000008"
"E01024183","E12000008"
"E01024147","E12000008"
"E01024186","E12000008"
"E01024144","E12000008"
"E01000379","E12000007"
"E01000375","E12000007"
"E01000378","E12000007"
"E01000328","E12000007"
"E01000377","E12000007"
"E01000380","E12000007"
"E01000374","E12000007"
"E01000376","E12000007"
"E01000326","E12000007"
"E01024156","E12000008"
"E01024154","E12000008"
"E01024155","E12000008"
"E01024149","E12000008"
"E01000434","E12000007"
"E01024179","E12000008"
"E01024176","E12000008"
"E01024141","E12000008"
"E01024178","E12000008"
"E01024177","E12000008"
"E01032799","E12000008"
"E01032800","E12000008"
"E01024295","E12000008"
"E01024290","E12000008"
"E01024258","E12000008"
"E01024292","E12000008"
"E01024276","E12000008"
"E01024282","E12000008"
"E01024317","E12000008"
"E01024284","E12000008"
"E01024291","E12000008"
"E01024283","E12000008"
"E01024316","E12000008"
"E01024263","E12000008"
"E01024281","E12000008"
"E01024262","E12000008"
"E01024264","E12000008"
"E01024318","E12000008"
"E01024319","E12000008"
"E01024280","E12000008"
"E01024286","E12000008"
"E01024288","E12000008"
"E01024285","E12000008"
"E01024287","E12000008"
"E01024279","E12000008"
"E01024277","E12000008"
"E01024278","E12000008"
"E01024257","E12000008"
"E01024260","E12000008"
"E01024259","E12000008"
"E01024313","E12000008"
"E01024311","E12000008"
"E01024293","E12000008"
"E01024296","E12000008"
"E01024294","E12000008"
"E01024261","E12000008"
"E01024302","E12000008"
"E01024301","E12000008"
"E01024300","E12000008"
"E01024308","E12000008"
"E01024307","E12000008"
"E01024310","E12000008"
"E01024309","E12000008"
"E01024312","E12000008"
"E01024298","E12000008"
"E01024299","E12000008"
"E01024297","E12000008"
"E01024305","E12000008"
"E01024306","E12000008"
"E01024304","E12000008"
"E01024303","E12000008"
"E01024315","E12000008"
"E01024314","E12000008"
"E01024271","E12000008"
"E01024272","E12000008"
"E01024273","E12000008"
"E01024270","E12000008"
"E01024442","E12000008"
"E01024274","E12000008"
"E01024275","E12000008"
"E01024774","E12000008"
"E01024268","E12000008"
"E01024269","E12000008"
"E01024157","E12000008"
"E01000459","E12000007"
"E01000462","E12000007"
"E01000457","E12000007"
"E01000387","E12000007"
"E01000458","E12000007"
"E01000461","E12000007"
"E01000382","E12000007"
"E01000443","E12000007"
"E01000381","E12000007"
"E01000384","E12000007"
"E01000386","E12000007"
"E01000385","E12000007"
"E01000383","E12000007"
"E01024151","E12000008"
"E01000428","E12000007"
"E01000427","E12000007"
"E01000424","E12000007"
"E01000426","E12000007"
"E01000423","E12000007"
"E01000425","E12000007"
"E01000339","E12000007"
"E01000463","E12000007"
"E01000344","E12000007"
"E01000341","E12000007"
"E01001618","E12000007"
"E01033729","E12000007"
"E01000345","E12000007"
"E01000460","E12000007"
"E01000342","E12000007"
"E01000343","E12000007"
"E01000350","E12000007"
"E01000347","E12000007"
"E01000413","E12000007"
"E01000412","E12000007"
"E01000411","E12000007"
"E01000340","E12000007"
"E01001614","E12000007"
"E01000346","E12000007"
"E01000352","E12000007"
"E01000351","E12000007"
"E01000391","E12000007"
"E01000392","E12000007"
"E01000366","E12000007"
"E01000450","E12000007"
"E01000451","E12000007"
"E01000452","E12000007"
"E01000454","E12000007"
"E01032566","E12000007"
"E01000453","E12000007"
"E01000393","E12000007"
"E01000456","E12000007"
"E01000455","E12000007"
"E01000389","E12000007"
"E01000388","E12000007"
"E01000414","E12000007"
"E01000409","E12000007"
"E01000415","E12000007"
"E01000410","E12000007"
"E01000396","E12000007"
"E01000399","E12000007"
"E01000395","E12000007"
"E01000400","E12000007"
"E01000401","E12000007"
"E01000398","E12000007"
"E01001684","E12000007"
"E01000336","E12000007"
"E01000338","E12000007"
"E01000337","E12000007"
"E01000332","E12000007"
"E01000418","E12000007"
"E01000334","E12000007"
"E01000333","E12000007"
"E01000420","E12000007"
"E01000408","E12000007"
"E01000335","E12000007"
"E01000402","E12000007"
"E01000406","E12000007"
"E01000405","E12000007"
"E01000442","E12000007"
"E01000437","E12000007"
"E01000466","E12000007"
"E01000430","E12000007"
"E01000465","E12000007"
"E01000464","E12000007"
"E01000422","E12000007"
"E01024169","E12000008"
"E01024170","E12000008"
"E01024172","E12000008"
"E01024133","E12000008"
"E01024139","E12000008"
"E01024171","E12000008"
"E01024189","E12000008"
"E01024188","E12000008"
"E01024152","E12000008"
"E01024153","E12000008"
"E01024132","E12000008"
"E01024134","E12000008"
"E01024158","E12000008"
"E01024443","E12000008"
"E01024160","E12000008"
"E01024159","E12000008"
"E01024437","E12000008"
"E01024441","E12000008"
"E01024444","E12000008"
"E01024434","E12000008"
"E01024413","E12000008"
"E01024414","E12000008"
"E01032619","E12000008"
"E01024415","E12000008"
"E01024175","E12000008"
"E01024174","E12000008"
"E01024432","E12000008"
"E01000447","E12000007"
"E01000448","E12000007"
"E01000449","E12000007"
"E01000348","E12000007"
"E01000349","E12000007"
"E01000390","E12000007"
"E01000445","E12000007"
"E01000363","E12000007"
"E01000331","E12000007"
"E01000364","E12000007"
"E01000444","E12000007"
"E01000446","E12000007"
"E01000362","E12000007"
"E01000360","E12000007"
"E01000329","E12000007"
"E01000365","E12000007"
"E01000394","E12000007"
"E01000361","E12000007"
"E01000356","E12000007"
"E01000358","E12000007"
"E01000354","E12000007"
"E01000330","E12000007"
"E01000327","E12000007"
"E01000353","E12000007"
"E01000359","E12000007"
"E01000357","E12000007"
"E01000355","E12000007"
"E01000440","E12000007"
